,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p26-0038-0090-0014,0,264.0,36,22.39214553074403,22.39214553074403,35.21800557377592,27.46409947642784,22.830196380615234,30.886082280765876,30.886082280765876,2.4754495657416005,2.4754495657416005
p26-0038-0079-0047,1,149.0,21,28.37887168090616,28.37887168090616,37.928108675761656,32.29281492401354,28.460702896118164,29.678234081680245,28.2815886887928,4.4978726403729405,4.803104692807533
p26-0038-0081-0078,2,136.0,18,29.176726677838488,29.176726677838488,38.28300312959311,32.38960432051303,28.76032638549805,32.57187011865007,30.863920127644263,8.436893969782586,9.514045498224306
p26-0038-0082-0111,3,203.0,24,36.798266424921344,36.798266424921344,46.92952255021428,41.42328132713215,36.81720733642578,34.28015406445421,38.84528283180274,7.795913662061142,9.702820869497588
p26-0038-0081-0143,4,149.0,20,33.288576689342534,33.288576689342534,43.7999987300641,37.67000361842968,32.71947479248047,31.476773561010692,31.480442239134106,9.616938541445931,10.7736664506413
p26-0038-0082-0175,5,186.0,22,37.738501518003396,37.738501518003396,48.14476719515233,42.3051402730164,37.50141143798828,30.822047002074548,34.9744743839387,9.127414625734547,12.64190073167124
p26-0038-0081-0207,6,190.0,25,39.61763158095511,39.61763158095511,52.02709743252079,45.07976963933513,40.035400390625,31.46400738515767,35.954731128090316,12.439856778411594,16.66202569572549
p26-0038-0083-0238,7,169.0,22,32.534519093981864,32.534519093981864,41.21894815674434,36.616074634324114,32.610939025878906,31.61972177067355,30.38289277793388,11.528953636426506,12.629991411501484
p26-0038-0083-0271,8,218.0,24,40.81659013415696,40.81659013415696,49.56434501047819,44.757138317670154,40.99168014526367,29.737121333370556,31.974671945659388,11.062556369545257,14.426585294511339
p26-0038-0083-0303,9,132.0,19,32.25139969045465,32.25139969045465,40.33708921086009,35.86326821710585,31.95806884765625,28.306572085205048,26.69318195545312,14.955184571640094,16.53406907934131
p26-0038-0082-0334,10,212.0,25,39.840545888216994,39.840545888216994,49.919239464309655,43.40208676667729,39.548316955566406,27.328502303760413,30.284481295999488,14.249775750418072,18.85194292439605
p26-0038-0084-0366,11,202.0,26,37.85130153316082,37.85130153316082,47.381206400545246,41.240456911522,37.24141311645508,26.62942887983483,26.96966530544923,14.917962629616259,17.073172234072544
p26-0038-0083-0397,12,207.0,26,32.98792642786883,32.98792642786883,40.29407170130476,35.508373763274385,33.1259765625,25.01501750664441,23.21560934430735,14.630909969291217,15.182566916885008
p26-0038-0084-0429,13,180.0,28,34.064706007639565,34.064706007639565,42.3696665373494,37.56245984454136,33.564292907714844,28.413451093617567,25.644371891021727,17.022120417937046,17.334283083015016
