,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p13-0038-0076-0015,0,239.0,29,19.97467086130605,19.97467086130605,34.38227339267476,24.948137329921142,19.919368743896484,45.089930370761756,45.089930370761756,1.1717304587909743,1.1717304587909743
p13-0038-0077-0045,1,202.0,27,24.53472459906398,24.53472459906398,32.46253640316095,27.558979635659927,24.37033462524414,48.318104741834496,42.39864483446178,1.3234720673157707,1.6062351156136778
p13-0038-0077-0077,2,263.0,31,30.723352965293284,30.723352965293284,43.87125908370021,35.6767246198898,30.48425102233887,47.4358065986387,46.1933962020584,1.731447976650187,2.2141282195544063
p13-0038-0077-0109,3,277.0,35,32.592953189615734,32.592953189615734,43.520221462760546,36.784687110980634,32.68912887573242,46.020021576164766,44.8292263389064,2.9632568870881357,4.2331357972447625
p13-0038-0079-0141,4,324.0,38,36.23442924169847,36.23442924169847,46.56986079467392,40.95325885963921,36.32733917236328,44.554473789008455,46.04997146571124,4.130292100845421,6.463755107542246
p13-0038-0092-0174,5,154.0,18,35.44427617803797,35.44427617803797,44.17841700202242,38.10107818950439,35.351722717285156,45.684129394161985,43.375917032167514,5.513576252572724,7.5859343483560275
p13-0038-0092-0207,6,138.0,18,39.91067141380863,39.91067141380863,51.84639503442333,46.06524421457315,40.35981750488281,47.23729053428345,43.12429491333339,5.353438172256039,7.002454687287843
p13-0038-0094-0238,7,144.0,18,40.5759234295951,40.5759234295951,48.796755702509934,44.02483804286131,40.82026672363281,47.659478682732185,43.98969166808658,5.547029434664109,6.877933568579869
p13-0038-0094-0270,8,149.0,19,41.53043594616371,41.53043594616371,51.76960555484278,46.26270287635171,41.196327209472656,43.62175144900401,40.97961795730079,8.913001915479619,11.236776397532262
p13-0038-0093-0301,9,161.0,18,39.17033887353743,39.17033887353743,51.25401904908763,43.78349967846529,39.325584411621094,43.90417285282723,41.40968102401828,11.713038371170343,15.001716286221646
p13-0038-0093-0333,10,148.0,19,42.09005609718529,42.09005609718529,50.990740833382894,45.81293592452276,42.14008712768555,43.54952504632695,42.10544444419242,12.532546287766076,14.683513217681165
p13-0038-0094-0366,11,139.0,17,39.33612359685006,39.33612359685006,47.23902625959016,43.32276280098198,39.31117630004883,43.15294113945733,36.9533514461929,13.802925550251002,14.714899308389898
p13-0038-0094-0397,12,156.0,19,47.77473997458434,47.77473997458434,59.95317009299882,51.81348525746022,47.64990234375,38.815066698011755,38.19322042893141,15.235639696773402,17.674683830676933
p13-0038-0095-0430,13,128.0,17,36.734009578824036,36.734009578824036,46.88798863865049,40.108574584253134,36.63311767578125,40.68399757676344,36.362919606268406,14.016084294614165,14.301559127867222
p13-0038-0092-0462,14,160.0,19,46.289966666698454,46.289966666698454,54.84118473806488,51.01268068469162,46.395484924316406,38.315282178028994,37.58829926252365,15.748872267489565,16.675564589351414
p13-0038-0094-0493,15,145.0,17,44.30926947758115,44.30926947758115,51.56117696740985,47.59006388052983,44.1026496887207,39.37588992108752,37.139663426629426,15.585950407016515,16.8591750605353
p13-0038-0095-0526,16,150.0,18,48.657445513407396,48.657445513407396,61.53283938722735,52.504590573685206,48.02723693847656,40.60952854777677,38.97993632634481,18.83242486842972,19.28001095771789
p13-0038-0096-0557,17,158.0,19,48.75915616675268,48.75915616675268,56.179515667897384,52.658169532846316,48.72835540771485,42.081073605453454,40.65653926511353,20.2270093052749,19.87269711909415
p13-0038-0095-0590,18,165.0,20,49.188265783136536,49.188265783136536,61.1379220636702,55.905267526538246,49.88081741333008,40.38085250104077,41.480291476394186,17.908390686258645,18.66574491190188
p13-0038-0095-0622,19,143.0,19,46.74050763270238,46.74050763270238,56.93644053804854,51.40759800824874,46.530189514160156,39.01214106336186,38.42879209985266,20.731664211115216,19.898519010810585
