,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p13-0047-0089-0013,0,271.0,32,26.087073241652604,26.087073241652604,37.914397026569006,30.031851533549396,25.966447830200195,38.089311997389004,38.089311997389004,5.480935988298229,5.480935988298229
p13-0047-0086-0045,1,253.0,36,28.79894584535139,28.79894584535139,38.453132150192644,31.364512102513146,28.814584732055664,34.91944842927132,30.64146037346761,5.904918225329278,7.166518465015787
p13-0047-0065-0077,2,150.0,19,32.965326143900555,32.965326143900555,44.057867734557924,37.432370863326796,33.03569793701172,34.13398533145787,33.23996831576029,6.194034957525981,7.920762146661678
p13-0047-0064-0110,3,158.0,20,34.696346777903884,34.696346777903884,43.103266901470406,38.273553775651436,35.099693298339844,32.99095775399769,32.137297237975694,7.664542057514375,10.949117335903493
p13-0047-0064-0140,4,177.0,21,38.00828268837794,38.00828268837794,48.56623008488208,42.025796654223115,37.60647964477539,32.738645438248675,33.83753773856298,7.588229281226712,11.875299513003249
p13-0047-0062-0173,5,184.0,24,35.19947349506876,35.19947349506876,43.74596845246002,38.99186727381629,35.202911376953125,32.58381409614804,30.937501394230388,8.292846444191873,11.409833800209606
p13-0047-0061-0205,6,171.0,24,37.8251802433304,37.8251802433304,47.52656581122242,42.952043007119904,37.88980102539063,34.17854120142862,31.20258325164081,8.007484592221436,10.474025516307842
p13-0047-0057-0237,7,123.0,13,35.75842541020091,35.75842541020091,44.936856620470174,38.36806870962049,35.77623748779297,30.424238461409548,28.081567531678733,5.941969041353448,7.367631416843553
p13-0047-0057-0269,8,135.0,15,38.45169841625072,38.45169841625072,45.93871492054221,42.592886258037474,38.38579559326172,26.396636629011414,24.797814129017013,9.668941642188365,12.189802747081828
p13-0047-0056-0301,9,123.0,13,37.373342079844896,37.373342079844896,45.626815638444306,40.797102512625344,38.22822952270508,26.183680699201826,24.69600940719853,10.225731439233698,13.09681715446759
p13-0047-0056-0332,10,123.0,14,40.48855544299615,40.48855544299615,46.467998550768954,43.12216988826422,40.69660186767578,26.17997186726242,25.3118570141676,11.875135001501466,13.913270117063833
p13-0047-0056-0366,11,99.0,12,34.654787179195516,34.654787179195516,42.82917359296013,38.377520203017404,35.3945198059082,28.314912385856694,24.2470357971962,15.938407609385674,16.991474905399357
p13-0047-0056-0397,12,118.0,12,44.289921453443625,44.289921453443625,54.32218956359784,48.2637822961811,44.58175277709961,23.600938287884542,23.222833683935267,12.971189439167677,15.047722104747415
p13-0047-0057-0430,13,139.0,14,35.503071860443775,35.503071860443775,44.464281950624866,40.28672186919243,36.25902938842773,23.916066085340155,21.375922725355025,15.676563031149296,15.995857930011887
p13-0047-0054-0461,14,114.0,13,44.75532648856179,44.75532648856179,52.904465554061936,48.37720021694396,44.45823669433594,26.99302145315483,26.480863788671666,17.012050965895668,18.01307102253563
p13-0047-0055-0493,15,120.0,14,41.480880451202395,41.480880451202395,50.60775265861378,45.32436784974332,40.869529724121094,25.247439314603437,23.813592541217805,17.20835787083197,18.614117860794067
p13-0047-0055-0525,16,106.0,13,39.72061389347292,39.72061389347292,47.469856850840976,43.05600943448589,39.60671615600586,25.79184745831286,24.75686390894764,17.62341870014575,18.042270606418825
p13-0047-0056-0558,17,133.0,14,44.541830321003616,44.541830321003616,53.85906638714945,49.936696627433456,44.99616241455078,24.772540714732973,23.933937230504547,21.963081940551145,21.578359342159185
p13-0047-0054-0589,18,122.0,13,46.42109340917869,46.42109340917869,58.75493996674676,51.543450504907476,46.366981506347656,25.649490057208258,26.34784205624314,19.619743198681167,20.44947132321655
p13-0047-0055-0621,19,116.0,12,41.01610734544951,41.01610734544951,48.9159353405676,44.549345391197036,41.11323928833008,24.275324563678517,23.912335375259666,20.08562280390681,19.27844012605733
p13-0047-0059-0654,20,135.0,14,45.56813490125868,45.56813490125868,54.28438359001022,49.62479734533555,45.65066528320313,20.45530765862768,20.443581451310045,17.29437059320743,16.416092714998456
p13-0047-0058-0685,21,127.0,15,44.90213174895039,44.90213174895039,55.513077731608,49.454670464191246,44.3731803894043,23.53629162980117,23.07422679052578,20.90462966614626,19.776953772297052
p13-0047-0059-0718,22,149.0,17,48.043571830595894,48.043571830595894,57.03476816850986,52.22395802948471,48.545204162597656,22.49685639797659,22.42706040968031,22.347658476159687,21.601636612175295
p13-0047-0058-0750,23,152.0,16,40.58687147341277,40.58687147341277,51.41112959735079,45.16369246199593,40.06867980957031,20.956461825326134,19.91013472095916,21.120296326227088,17.878580577671528
p13-0047-0059-0781,24,147.0,16,37.5906604066187,37.5906604066187,48.2826852829749,42.318792949527214,38.399658203125,21.60667157832045,20.247049617118574,22.30005474464278,19.729426935619237
p13-0047-0057-0813,25,126.0,15,40.85108031923809,40.85108031923809,49.464121957588155,44.63440883176918,41.48090362548828,21.271638188103207,20.661923892914306,24.19060383588109,22.554790065402077
p13-0047-0058-0846,26,136.0,18,40.82024212444529,40.82024212444529,50.806234019948796,45.721330572413365,40.94232177734375,24.23009436705752,23.424684643745426,21.911068137591645,21.118747819872464
p13-0047-0056-0879,27,167.0,16,44.520011445005494,44.520011445005494,55.94784642786567,50.806234019948796,43.80984878540039,19.681156297325632,19.86010868320922,21.865747836345765,20.89736398608385
p13-0047-0055-0910,28,165.0,19,45.142451939438324,45.142451939438324,51.80809232002085,48.14091288202131,45.13857650756836,20.51840128713657,21.53584005471432,21.761922406790763,22.057780358285612
p13-0047-0059-0942,29,160.0,19,41.95918825864792,41.95918825864792,54.738055273061704,46.647576925310155,41.885658264160156,22.09582643241278,23.262985298037528,23.309926605353006,22.39515388607979
p13-0047-0061-0974,30,178.0,19,35.309423435939834,35.309423435939834,44.520990911006315,39.322669542708006,35.12229537963867,17.069862998163206,15.503386051467295,20.776604857064655,18.01845599292369
p13-0047-0060-1005,31,115.0,13,38.83205791970958,38.83205791970958,51.430032584144605,43.689259492078584,37.94650650024414,20.914603577295683,20.11790946877521,23.82633140478851,21.738982532335363
p13-0047-0059-1038,32,151.0,16,46.25400646790764,46.25400646790764,56.65670843263362,49.681506305716994,46.16636276245117,22.478370426120744,23.93987472483654,24.192502418236298,24.22677435464417
p13-0047-0060-1069,33,130.0,16,44.383423717205346,44.383423717205346,53.377040223907244,47.857368080114135,44.074684143066406,23.44019511623859,25.454640865325928,25.216882813614586,24.563415798774127
p13-0047-0058-1100,34,90.0,11,37.69811363220215,37.69811363220215,50.93855492750549,42.148666068382894,37.31442260742188,23.518990763801973,21.755213684505886,23.727485382361827,21.39079088105096
