,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p26-0029-0076-0015,0,683.0,71,26.44546954541045,26.44546954541045,50.48962793374231,32.26475174917621,25.339216232299805,41.753628327940774,41.753628327940774,2.560380354562521,2.560380354562521
p26-0029-0075-0047,1,650.0,67,29.666693704311662,29.666693704311662,48.89132680152969,33.2689940534868,28.54059982299805,42.864909032737756,40.847704183138326,4.566063761551697,4.875923360726581
p26-0029-0075-0079,2,648.0,65,35.230123307969826,35.230123307969826,51.89698158555785,40.74423430458744,34.599639892578125,42.912138463230995,40.661982539259355,5.309384662081353,5.987242156122293
p26-0029-0075-0110,3,654.0,67,44.30531389778907,44.30531389778907,62.321299589457894,48.735739965650566,43.64714050292969,44.32708323635213,50.23017347551632,5.10316111113501,6.351411813408682
p26-0029-0074-0143,4,626.0,65,38.95640863778111,38.95640863778111,55.28453133038018,45.093593580298794,38.07122421264648,42.783727228609166,42.78871375379471,4.099609351209254,4.592711447360227
p26-0029-0075-0175,5,639.0,65,45.656462032097224,45.656462032097224,62.02427017550687,51.005893343704784,44.93568420410156,43.812031448901294,49.71450376137509,3.6667169366153263,5.07857629181584
p26-0029-0075-0207,6,648.0,65,48.270137205535974,48.270137205535974,66.04831152165282,53.68623019816754,47.12336730957031,46.283358035686184,52.88918456913513,5.136972276958012,6.880494333780657
p26-0029-0076-0239,7,617.0,65,42.740702417333466,42.740702417333466,56.76260627123168,47.271809282606256,42.48475646972656,48.770138730855955,46.8624583913596,4.679586783226836,5.126496536059476
p26-0029-0075-0271,8,622.0,65,54.81801979028144,54.81801979028144,72.36372263256378,61.324129414050894,54.8536605834961,49.035210021474605,52.72483293343203,4.511576088222871,5.883507850735638
p26-0029-0076-0303,9,577.0,63,53.42226214879928,53.42226214879928,69.12468759471695,60.355247754258286,54.1146240234375,44.0775085304226,41.565222090617006,4.858503512493297,5.3714370633793465
p26-0029-0079-0335,10,576.0,55,72.57647973299026,72.57647973299026,92.42028020316117,82.37785716005527,72.19424438476562,42.955671486188244,47.60195839570628,4.613222011333886,6.103127486247103
p26-0029-0078-0367,11,559.0,55,82.36287928054071,82.36287928054071,104.06807650738324,93.29722418720701,83.57035827636719,38.33550762835388,38.825309198956155,5.4052971746196325,6.186204639996513
p26-0029-0076-0399,12,554.0,54,81.93646332503226,81.93646332503226,107.24346238509771,95.27034815131022,81.81478118896484,37.19528163314616,34.519709115424305,4.414676820789625,4.581131753851307
p26-0029-0076-0430,13,520.0,53,101.02850767282341,101.02850767282341,132.41316915299478,117.34953458833596,99.06365966796876,37.327250072933055,33.68946205744376,4.115024660890826,4.1904886473664265
p26-0029-0075-0462,14,505.0,52,123.43475489852452,123.43475489852452,166.26037808560375,147.22927920602777,120.0924072265625,38.06008772591492,34.676914138605106,4.084667562636174,3.953362825026016
p26-0029-0074-0494,15,488.0,53,157.6476287529117,157.6476287529117,213.36075658355102,187.30703370270456,152.42617797851562,36.577550450952785,32.33258510515338,3.4645327563923405,3.1645162019625284
p26-0029-0079-0527,16,488.0,58,216.96783764635933,216.96783764635933,314.18809836211483,261.3097905499298,211.4102783203125,10.961538666337493,9.761262349936095,1.9646066176926644,1.9075209527452035
p26-0029-0077-0560,17,498.0,58,216.44725814880616,216.44725814880616,325.1781866783025,262.63227865490217,207.96075439453125,9.184218368243043,9.422438965489468,1.5130421119570678,1.6560361542585624
p26-0029-0077-0591,18,491.0,56,155.23465863944557,155.23465863944557,237.62523085178785,187.54748608542684,146.08236694335938,8.923805771916777,8.046388701061566,0.416292257743754,0.3863723320125881
