,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p17-0023-0026-0014,0,196.0,27,16.699985148499206,16.699985148499206,31.51426101525079,22.64271588798809,16.323463439941403,33.012412251258375,33.012412251258375,4.4388359002768984,4.4388359002768984
p17-0023-0027-0046,1,211.0,34,15.827015958126124,15.827015958126124,25.78753603039339,19.02504689362208,15.611149787902832,30.381911893033532,27.744478822319433,4.487032198410216,5.386179025209911
p17-0023-0042-0078,2,114.0,15,22.252379317032666,22.252379317032666,30.561057773996676,26.027713225040106,22.21665573120117,30.206703655869028,32.001495118726766,4.880148910794396,9.019302095948275
p17-0023-0044-0110,3,141.0,18,24.613670883449252,24.613670883449252,34.20874891769352,28.331913186181932,23.82844543457031,28.0044077282619,33.735272556331985,5.477370786673846,10.800020365004844
p17-0023-0045-0142,4,108.0,18,25.4221225756186,25.4221225756186,34.39638735101126,28.579595918161353,25.76956558227539,28.45596038761866,33.01495987397653,6.269442818619592,10.94570634274364
p17-0023-0044-0174,5,147.0,19,26.63727253634913,26.63727253634913,34.05863817103933,29.84803172738927,26.16968536376953,28.56818948995751,34.77818003803694,8.087694142507631,15.780690923029065
p17-0023-0044-0206,6,134.0,17,28.45627525671205,28.45627525671205,38.80213776531178,31.5968219259106,28.00871276855469,27.145844183436466,33.848049633538544,9.642003144014161,17.321038699861784
p17-0023-0043-0238,7,191.0,20,27.10303631128441,27.10303631128441,37.67630716540535,31.7619437472302,27.15119743347168,25.185068999775307,27.63599043741276,8.699772212191604,12.842701418237535
p17-0023-0043-0270,8,199.0,21,28.71646998036447,28.71646998036447,36.06261663887278,32.01713201654233,28.991945266723636,28.7837130140211,28.26303252502901,12.229957658989074,17.349203461378664
p17-0023-0043-0302,9,195.0,19,27.95525783636631,27.95525783636631,38.68204916798842,33.06040170578895,27.913066864013672,29.539021226364262,27.40767523936736,11.822835478240263,14.960849101917866
p17-0023-0044-0333,10,216.0,20,32.17952489852905,32.17952489852905,40.31075076918639,35.65731762290647,31.852497100830078,35.10877639705064,27.967432461403035,13.25697318787851,18.13300792265821
p17-0023-0044-0366,11,243.0,23,30.416524431833025,30.416524431833025,37.84142898672496,33.55576716974779,30.187345504760746,29.99109051168779,29.30160491849169,13.35077171060774,17.020045317740106
p17-0023-0044-0399,12,207.0,21,30.94501122184422,30.94501122184422,39.199931243945386,34.94429157629906,31.21292304992676,35.2184921609368,25.744371119328747,14.930588854780616,17.036150044865078
p17-0023-0043-0429,13,165.0,18,29.621128232551346,29.621128232551346,36.80566483481103,32.97033525779644,30.68690299987793,30.33826015390188,24.778833331483778,16.385672679015478,17.93188902248036
p17-0023-0044-0463,14,170.0,17,33.6631402464474,33.6631402464474,43.080294044956226,38.171672629364174,33.99390411376953,28.569317537188333,23.411470379548913,16.866102265599334,17.880368554942752
p17-0023-0046-0495,15,175.0,20,32.7365650503976,32.7365650503976,41.62421980241057,35.619789936242924,32.60042953491211,30.113875424605244,23.771345236642016,18.490053589757093,18.65429225240435
p17-0023-0046-0526,16,204.0,22,36.181004131541535,36.181004131541535,45.369482931432636,39.62774687190982,36.90910339355469,28.3791800007963,23.62422737888261,17.46645503604386,19.204802426436515
p17-0023-0046-0559,17,219.0,22,35.56206430583239,35.56206430583239,44.7089956461542,39.74783546923318,35.104591369628906,27.003643989089806,25.419290873558012,18.138900551708925,22.084136226950175
p17-0023-0044-0590,18,205.0,21,37.398355242101154,37.398355242101154,47.71871611657073,41.233931861109674,37.63330459594727,26.02078913278175,24.865690066174764,19.477718445364534,19.04583106971368
p17-0023-0047-0620,19,168.0,22,36.78276044981821,36.78276044981821,46.03747575404379,40.58095011316394,37.12211608886719,25.170318803001194,21.89182833830516,20.193454692429903,21.16878519313676
p17-0023-0046-0652,20,162.0,19,35.08897648328616,35.08897648328616,46.93814023396894,39.17741463194725,34.288291931152344,23.456773849791805,24.102334116712033,21.85813123534272,20.548509416756808
p17-0023-0047-0685,21,192.0,21,36.370493868986756,36.370493868986756,45.504582603421404,40.71604978515271,36.57007598876953,21.8453637576838,23.0356070548296,21.04290250309728,22.41294892628987
p17-0023-0048-0717,22,221.0,24,37.85813508530008,37.85813508530008,46.33019171001946,42.07455204237314,38.10372161865234,22.482181035311914,22.62454647823696,21.15906573789555,19.704109916859625
p17-0023-0049-0749,23,171.0,28,35.97867484957154,35.97867484957154,45.98493699271482,40.10059572387053,36.711952209472656,19.80178187357199,22.118538580442728,24.853682150493924,21.16103316468802
p17-0023-0049-0782,24,164.0,26,38.056386110259275,38.056386110259275,48.7169525818211,42.68250056632262,38.41480255126953,19.29898503979468,20.4903313386731,24.29955334609458,20.79722809791565
p17-0023-0049-0813,25,170.0,28,35.66751177170698,35.66751177170698,45.97743145538211,39.2074367812781,35.41728210449219,18.741694421981066,19.293197561712827,21.45955749520741,20.897084676518162
p17-0023-0057-0846,26,75.0,14,38.5704907989502,38.5704907989502,47.61363859391279,41.369031533098436,38.275367736816406,19.25913161167587,19.239933980305988,26.901903772568854,21.39746906598409
p17-0023-0060-0878,27,86.0,13,40.39531434968461,40.39531434968461,47.59862751924738,43.065282970290795,40.697166442871094,19.803548716839753,23.921868213387427,24.67391112408662,20.1819313404172
p17-0023-0060-0909,28,77.0,13,40.903435001125594,40.903435001125594,50.1204880630378,45.6546933500756,39.95998001098633,17.68072023983267,20.136343150943905,22.11827787697411,23.793017164453282
p17-0023-0062-0942,29,77.0,10,40.61972308468509,40.61972308468509,54.15096161070282,45.51959367808682,40.74686813354492,17.38089643501515,16.826428569756548,22.01832522943387,22.424151841696204
p17-0023-0060-0974,30,88.0,14,34.3665888634595,34.3665888634595,42.3597624610161,38.9747651239641,34.737701416015625,19.412347337922903,17.400594218210742,18.914119575891856,17.587827010588214
p17-0023-0062-1006,31,81.0,14,36.742770465803744,36.742770465803744,46.96816238329978,39.710307782569636,37.25688552856445,20.991601351589903,20.82215804818236,24.22097938610365,22.450017646506986
p17-0023-0062-1037,32,97.0,17,43.49669712105977,43.49669712105977,57.68606969440903,47.358450324600675,44.227149963378906,20.850565083873224,20.016735303033254,23.701198958647193,20.7546501159668
p17-0023-0061-1070,33,117.0,19,37.240230821136734,37.240230821136734,46.930634696636226,40.96373251713214,37.47317886352539,16.793956576101557,16.202747862563175,24.135478707602392,21.80029310324253
