,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p26-0008-0079-0014,0,281.0,37,16.59874105310313,16.59874105310313,28.2146682597229,21.991327919395765,16.777177810668945,30.81613842872538,30.81613842872538,2.811731618931815,2.811731618931815
p26-0008-0091-0044,1,109.0,16,21.23495269040449,21.23495269040449,32.087137982493694,24.85193423719895,20.464723587036133,31.421452125531523,29.942771614144696,5.153978791237857,5.503735142836877
p26-0008-0092-0076,2,118.0,17,23.10254073547105,23.10254073547105,35.65528788422159,28.541812067344004,23.014087677001953,30.428176373921886,28.83263385902017,7.672895392199646,8.65250602010164
p26-0008-0099-0109,3,177.0,22,29.183524142550887,29.183524142550887,39.839685423561356,33.1826893382481,28.95281791687012,31.258266739440106,35.420967188258636,7.970006693234439,9.919497652915911
p26-0008-0096-0142,4,127.0,20,25.463039615961513,25.463039615961513,35.95960770526449,30.854642707269978,25.568418502807614,30.85001520649826,30.853610834737463,7.478959083131538,8.37853025808549
p26-0008-0098-0174,5,149.0,20,31.049934451212014,31.049934451212014,40.04510130276531,34.240200716372144,31.082876205444336,29.67473418385604,33.67259255991686,6.12344311354409,8.481258182267617
p26-0008-0096-0205,6,184.0,23,31.71619194486867,31.71619194486867,45.92608184441919,37.184494984962136,31.755630493164066,27.13354171995567,31.00619654551796,8.675243454414447,11.619677937528849
p26-0008-0095-0236,7,137.0,24,28.013210032108056,28.013210032108056,37.59532674337003,31.15896252831288,27.755998611450195,28.27442055189475,27.16844551058581,7.027044078156664,7.698140625264088
p26-0008-0096-0270,8,141.0,19,34.6012989071244,34.6012989071244,44.4957786855176,38.52350219755085,35.26070022583008,26.8128357800436,28.83035040239916,9.702270188235396,12.652647701421495
p26-0008-0096-0302,9,126.0,19,29.870711175222244,29.870711175222244,41.68082034087085,34.83362436740579,29.04722595214844,27.8977845791335,26.307694117228195,9.560450140148967,10.569788844102906
p26-0008-0096-0333,10,145.0,20,37.1242512406974,37.1242512406974,46.648841419396064,41.70364432744907,36.86686706542969,24.11782493933357,26.726522008303935,11.815638282784214,15.631666239787792
p26-0008-0097-0365,11,130.0,22,36.23667420607347,36.23667420607347,47.17379311069504,40.5700529940643,36.64816284179688,25.079750531067425,25.400187169588534,11.147671158644734,12.758183836879637
p26-0008-0095-0397,12,143.0,19,32.160649786462315,32.160649786462315,40.41789308354285,35.71615184843017,31.70340347290039,23.26680586027014,21.59315200952383,12.849567565560097,13.334059182007413
p26-0008-0097-0428,13,163.0,24,33.886801877636124,33.886801877636124,44.28275481078757,38.17353440335153,33.65818023681641,22.934091750315783,20.699012446257235,12.075745428317315,12.297198266339448
p26-0008-0096-0462,14,191.0,22,33.51528695990278,33.51528695990278,43.27089140581996,38.26483034966439,34.02820205688477,21.86198107771234,19.91866246318318,12.120113961108657,11.730503702975069
p26-0008-0095-0494,15,208.0,26,35.573552801058845,35.573552801058845,47.11292914648647,40.410285088016785,35.45289611816406,20.245895488373105,17.896281485159236,12.893842490087428,11.777280324496903
p26-0008-0099-0525,16,190.0,21,34.574323965373786,34.574323965373786,47.35638500332078,40.59287698064252,34.65728759765625,22.44879939655441,19.99068078132052,15.81873937625254,15.35909353784825
p26-0008-0099-0558,17,175.0,21,43.366510674612854,43.366510674612854,54.21118897231192,48.15522453355837,42.96586990356445,22.21508026452876,22.791295841762,15.33328002668996,16.78239216668265
p26-0008-0100-0589,18,151.0,18,38.91508108732716,38.91508108732716,52.080950225011684,43.81866708369718,38.34170913696289,22.288038996429897,20.0966078524558,18.404087585989252,17.081341550050194
p26-0008-0099-0623,19,197.0,24,39.15242805093678,39.15242805093678,47.713960793046176,42.98939557135529,39.30532836914063,20.501643485736892,18.34290556375145,17.093649026756804,16.924698213635367
p26-0008-0099-0654,20,216.0,29,36.987928770206594,36.987928770206594,51.51795855608233,43.651291182123565,36.48406219482422,19.70139578260254,16.94249165472057,14.200826243911326,12.583578105326051
p26-0008-0100-0685,21,246.0,27,41.28559667695829,41.28559667695829,54.60680473966767,46.23800966098816,40.54254913330078,20.03458671665799,18.861827795825352,15.149202848979705,14.979748812027092
p26-0008-0098-0717,22,299.0,36,39.139337686391976,39.139337686391976,51.449486596347676,43.81866708369718,38.54901885986328,18.958765997288626,18.978322895524094,17.792931304402774,17.137383199854437
p26-0008-0099-0749,23,218.0,29,41.79582258539463,41.79582258539463,52.09616621606382,46.83143331202179,42.2388916015625,20.915525377360186,21.092218361863306,19.09027756141852,19.07871137080936
p26-0008-0098-0782,24,252.0,28,42.793547584897,42.793547584897,54.355740887307284,47.348777007794716,42.606239318847656,20.023192726053626,19.672252541496643,19.051181139568488,18.938677630727245
p26-0008-0101-0813,25,287.0,30,37.772264141654304,37.772264141654304,48.276952461975526,42.213380027695905,38.176849365234375,18.761924256881727,17.81915932434257,20.047292855276247,18.330572917486318
p26-0008-0100-0846,26,185.0,24,41.30724687318544,41.30724687318544,51.13755877977871,45.393522157594134,42.10027694702149,22.68050894948865,21.319332657633602,21.823421534538078,19.522434211421658
p26-0008-0099-0877,27,159.0,21,46.008636918457796,46.008636918457796,56.303387741981794,49.63117566561639,45.44675064086914,26.449706131712713,27.292976553335127,22.081222691301903,22.190706127094774
