,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p29-0035-0030-0016,0,158.0,27,14.762874015854509,14.762874015854509,27.123296122115487,20.319387587328073,14.814380645751953,41.416155271892315,41.416155271892315,2.2279171562175963,2.2279171562175963
p29-0035-0030-0047,1,183.0,29,18.724478448023557,18.724478448023557,27.30042697217887,22.23656855271993,18.32086753845215,48.02455021335506,45.76453478870496,4.721997644795871,5.042439139687298
p29-0035-0032-0079,2,149.0,30,18.475834600077377,18.475834600077377,28.02978929596925,21.298816993560873,18.44936752319336,41.57466830677088,39.394644436420215,4.591219656522407,5.1773878942823295
p29-0035-0044-0112,3,103.0,15,26.958218009726515,26.958218009726515,38.73057653215099,31.65576199138429,27.47897911071777,41.760993258096455,47.322354251898616,6.204201631257655,7.721770619304434
p29-0035-0044-0142,4,97.0,15,23.764707486654068,23.764707486654068,34.8128589072198,27.07119881327332,23.32976531982422,47.57269188189379,47.578236570063325,6.873785913076845,7.700566699209903
p29-0035-0045-0174,5,124.0,17,30.498638837568226,30.498638837568226,38.980643614593404,34.385660974714014,31.06476593017578,47.923618483889236,54.38001463490148,10.578694672381358,14.651992201805115
p29-0035-0049-0207,6,127.0,17,30.63666657575472,30.63666657575472,42.36696868933447,34.698244827767034,30.258319854736328,45.16187951482646,51.60764219629483,10.9353091524565,14.646824745212012
p29-0035-0050-0239,7,91.0,16,28.420193913218736,28.420193913218736,38.17834505842399,31.853731764984538,28.46549987792969,43.97588119456378,42.25573181320023,14.271960821764594,15.634961184564528
p29-0035-0048-0270,8,121.0,18,33.11384637690773,33.11384637690773,41.31460305072263,37.36562704048614,32.877574920654304,44.54996241349046,47.9020957473881,15.070520965982357,19.653337699322666
p29-0035-0050-0303,9,93.0,16,28.64694042615993,28.64694042615993,37.93869743775001,32.728966553533,29.29930686950684,48.39940348990993,45.64078193582514,16.256876279444445,17.973186096837445
p29-0035-0049-0334,10,126.0,18,39.580002012706935,39.580002012706935,53.39075924033766,44.47169996655814,38.4521484375,42.88911290661667,47.52820052797833,16.117775846321436,21.32324014391218
p29-0035-0049-0366,11,121.0,18,36.25911512453694,36.25911512453694,45.4094515257172,40.33517364448984,36.84775924682617,42.587234288134916,43.13135892694647,19.016394631138045,21.76370787817585
p29-0035-0049-0398,12,119.0,15,34.844758474526294,34.844758474526294,45.43029044925407,39.47035831770981,35.519447326660156,40.27892083580657,37.381532540842265,18.85657867106586,19.567564020136825
p29-0035-0047-0431,13,102.0,17,35.41210279277727,35.41210279277727,43.94030741636801,38.626381914466656,35.55160522460937,43.273795423371155,39.05647713530298,18.627283662660645,18.96888285057217
p29-0035-0047-0463,14,144.0,19,34.015523287985054,34.015523287985054,42.502421692324106,37.70946927884446,34.71994781494141,41.20498455411741,37.542260064019096,19.623155483028512,18.99235426303413
p29-0035-0049-0494,15,133.0,16,34.17497703007289,34.17497703007289,46.38888093195,39.27238854410956,34.48547744750977,42.55884752387227,37.61972965871482,19.019616982782114,17.372583932446357
p29-0035-0049-0527,16,138.0,18,36.6382398467133,36.6382398467133,47.243276796961595,40.57482126516381,37.15882873535156,41.16018092008841,36.6531867980957,18.15663817620675,17.629059904727388
