,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p24-0050-0113-0783,24,194.0,23,55.162893708219244,55.162893708219244,67.34008003293654,60.72170599712391,56.07048797607422,33.77460436297483,33.18264752319179,28.395270468671733,28.227587030105987
p24-0050-0113-0815,25,187.0,23,46.344155959267034,46.344155959267034,56.593522861073545,51.40285827445794,46.50030136108398,28.989674479783208,27.532976961390858,26.689602165786564,24.404078005469422
p24-0050-0121-0850,26,41.0,8,48.67659806042182,48.67659806042182,62.83560138314432,53.970521779990605,47.87390518188477,29.797602665575088,28.009292253633824,27.272468820796682,24.396952489527262
p24-0050-0121-0882,27,58.0,8,53.80254100931103,53.80254100931103,64.08623059058047,57.124763586356174,54.0423583984375,26.991949233474035,27.852507467927605,26.205000868281992,26.33493088031637
p24-0050-0121-0913,28,64.0,8,57.2269024848938,57.2269024848938,70.25083650688089,62.80239883781415,57.454017639160156,26.820953929432584,28.396958380937576,24.761794407098957,26.47937476634979
p24-0050-0121-0945,29,56.0,8,58.07077952793666,58.07077952793666,70.40578171842166,63.30043701776661,56.908897399902344,28.633925086828558,28.044845359666013,28.434216348943394,26.37228037629809
p24-0050-0121-0976,30,40.0,7,48.58679075241089,48.58679075241089,57.53426164542818,52.42106966458296,48.37609100341797,30.23461941837279,26.640579986572266,26.27934742279407,22.55460892915725
p24-0050-0121-1009,31,67.0,7,65.80898256444219,65.80898256444219,75.950606788559,70.94808995881432,65.25484466552734,27.725302557607836,29.614425559542074,24.415148666026877,25.42705023466651
p24-0050-0121-1041,32,64.0,8,145.5426449775696,145.5426449775696,229.3020961534752,173.03484933395774,132.50578308105472,24.436002776587287,24.84618868678808,16.173496697365163,16.075344972079616
p24-0050-0121-1074,33,44.0,7,107.63275215842508,107.63275215842508,153.77737304246278,126.88331132503015,102.63420104980469,24.620935060126328,24.644470539959997,23.257864436945038,21.713677807287738
p24-0050-0120-1106,34,68.0,9,129.04001572552852,129.04001572552852,209.56871671224792,152.7038240767875,120.3577117919922,23.045035636668896,24.11688774473527,17.0323980317543,16.940751903197345
p24-0050-0121-1137,35,49.0,8,123.70466240084902,123.70466240084902,208.24061489904136,139.2346581878511,111.38703155517578,23.863450844591405,24.406278357213854,21.706561209297334,22.003836836133686
p24-0050-0121-1168,36,55.0,8,104.54588512073865,104.54588512073865,149.15115172645997,129.2628270736919,97.6713409423828,23.11765949133236,21.184313002499668,19.312275228866632,17.27020157033747
p24-0050-0121-1200,37,55.0,8,136.15948611172763,136.15948611172763,212.87790373015426,161.934131678573,130.06358337402344,23.519656611479398,24.69256983670321,16.591346817560492,17.283733688701282
p24-0050-0121-1233,38,68.0,8,113.72605256473317,113.72605256473317,165.43146645335025,136.33496922901676,103.4721221923828,20.80697891897654,21.88383854487363,12.959326884522088,12.839574596461127
p24-0050-0121-1265,39,54.0,7,108.17622650994196,108.17622650994196,152.43820371414617,121.49343146643358,105.63166809082031,27.023537217293068,27.20924327991627,18.067916612337655,19.34107278891477
p24-0050-0120-1297,40,69.0,9,121.41180674235028,121.41180674235028,193.23306440980733,143.274301203021,116.04327392578124,22.753805545899993,22.645085479902182,16.987078942394493,15.811859557594078
p24-0050-0119-1329,41,80.0,11,143.1374390602112,143.1374390602112,248.82519280761147,182.89600529701642,126.57504272460938,24.01546247196696,23.746731135249142,15.004113104520766,14.697752079367636
p24-0050-0122-1360,42,44.0,5,90.89826219732113,90.89826219732113,113.3034702849932,100.95212342217228,91.83055114746094,23.58285447233004,23.15412473678589,21.485436830878694,20.928933674638923
