,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p20-0053-0033-0014,0,206.0,34,17.574030675645012,17.574030675645012,30.345138976764396,22.553031126665395,17.78656005859375,32.049733457056064,32.049733457056064,7.854185677721229,7.854185677721229
p20-0053-0035-0046,1,206.0,34,20.224581991584557,20.224581991584557,29.54865504627398,23.39749601682391,19.83948516845703,29.949971092056646,27.100740150340553,6.786476927793922,6.414645412447411
p20-0053-0024-0081,2,68.0,11,22.983508979572967,22.983508979572967,34.50988627595524,26.47787362751576,22.669940948486328,32.02512562400163,30.601964642019833,6.933690373043954,8.346065519048887
p20-0053-0022-0113,3,70.0,13,27.02699375152588,27.02699375152588,34.50988627595524,30.12442656229115,27.13794708251953,32.517576948133005,34.53416471481323,9.796898670680756,12.528207298102126
p20-0053-0022-0145,4,95.0,15,23.25001789896112,23.25001789896112,32.30276213122277,26.52585458718385,22.99536895751953,29.958005187048627,29.38518528185393,7.362034468964235,9.42087176834282
p20-0053-0023-0177,5,67.0,14,33.84822389972744,33.84822389972744,45.22883266580817,39.49990608143735,33.696548461914055,31.13819248078594,35.25072741152636,12.304884348724421,17.787921335714966
p20-0053-0024-0208,6,66.0,15,34.88549064867424,34.88549064867424,48.63548080224308,39.19282793956153,34.066665649414055,32.880445892481184,35.83674329699892,13.507304610358187,18.31234282977653
p20-0053-0024-0241,7,93.0,14,32.067383284209875,32.067383284209875,42.09087790351461,36.69781803682047,31.74025154113769,31.28851474910289,28.92649737737512,10.693064204944552,12.43853917237251
p20-0053-0024-0273,8,62.0,14,37.293735042695076,37.293735042695076,44.46113731111861,40.641852921538074,37.104469299316406,33.10976289016132,35.02560793968939,14.355288968565514,18.76555045189396
p20-0053-0024-0305,9,106.0,16,32.227544712570484,32.227544712570484,45.99652802049772,37.455917199576405,32.094284057617195,31.699325480850565,28.688785777901703,11.97430000889716,13.896378581816295
p20-0053-0026-0338,10,41.0,9,38.46450205547054,38.46450205547054,47.14807105253206,41.60147211490002,37.60237121582031,37.119017405419676,38.584575583295134,15.4823053744501,19.72036596623863
p20-0053-0025-0368,11,69.0,12,44.32104857071586,44.32104857071586,58.29884607939786,48.69305795384479,44.00810623168945,34.044943619220426,34.06705756809401,16.379518297644328,19.263785556606624
p20-0053-0028-0402,12,73.0,9,33.94312278538534,33.94312278538534,44.1060782095747,37.54228292697898,34.117626190185554,30.788531896681175,28.027474625469885,15.264931812465456,15.363840398723132
p20-0053-0026-0433,13,114.0,16,33.53955814294648,33.53955814294648,41.78379976163878,38.20442017039873,33.51932144165039,28.394766145383766,26.143939365420426,15.196157301243908,16.852354886239034
p20-0053-0022-0464,14,97.0,17,34.413883700813216,34.413883700813216,47.22484058800102,38.290785897801314,33.50373077392578,30.16981261361953,26.25654909782803,16.79614735257532,16.336699357352305
p20-0053-0022-0496,15,98.0,15,36.86385176133136,36.86385176133136,47.320802507337206,40.30598620386139,36.5277099609375,25.913628679421407,22.325806612871126,14.290067095240738,13.989852202181911
p20-0053-0022-0529,16,129.0,19,48.61337198952371,48.61337198952371,56.907398249023046,52.80982429336754,49.09335708618164,28.547909147352275,27.195353530174078,16.21755709278552,17.847402885902763
p20-0053-0024-0561,17,136.0,21,43.08455406918245,43.08455406918245,51.543126958129776,47.87738163948714,44.06694030761719,26.190748048531923,25.846859211430825,17.892854342591296,19.629991236855
p20-0053-0022-0593,18,156.0,19,39.2897805067209,39.2897805067209,50.28602581482562,43.597480037092865,39.173248291015625,23.310926811137513,21.644222004673423,14.061812350587392,14.436096361241278
p20-0053-0024-0625,19,119.0,18,43.21429247014664,43.21429247014664,54.97856367036553,48.501134115172405,43.2374267578125,26.23512779032856,23.813130782431923,12.200164668450569,11.511703591167677
p20-0053-0025-0656,20,161.0,21,40.885250375878,40.885250375878,50.92897067437812,45.20964028194093,40.86667251586914,26.118332581081336,25.588522911071774,15.236828309006503,15.707447420366064
p20-0053-0023-0688,21,143.0,17,43.61359217450335,43.61359217450335,55.46796945898012,48.15567120556211,43.006248474121094,27.528869327628346,26.92598029116651,14.905176688190089,15.359619526387927
p20-0053-0022-0720,22,142.0,19,45.845950932569906,45.845950932569906,55.94777905566111,49.94056290521532,45.76538848876953,25.533671757154057,26.67171277462597,16.80024517430467,17.757933353034538
p20-0053-0025-0752,23,128.0,16,45.66631089150906,45.66631089150906,56.48516580394379,51.57191553393064,46.21984100341797,24.27633225565576,24.345236975699663,15.011152419232527,15.442584141623227
p20-0053-0024-0785,24,115.0,17,45.592041330752174,45.592041330752174,55.76545140892233,51.264837392054794,46.0333480834961,24.133926342807182,24.315426338237266,16.719940291852534,16.20564637598784
p20-0053-0025-0817,25,146.0,18,41.704174708013674,41.704174708013674,51.16887547271861,45.842988949559825,41.43113327026367,24.093027590954804,23.174203007188567,17.3746400734029,16.753848863791113
p20-0053-0024-0848,26,110.0,16,42.500581169128424,42.500581169128424,53.155287202977846,46.553107152647655,42.22666931152344,25.621784041028192,24.7439883405512,16.837957755288613,15.865947767279366
p20-0053-0025-0880,27,169.0,23,46.634291473930396,46.634291473930396,58.49076991807026,51.67747364520045,46.73009872436523,24.69247001080408,26.084623751555675,15.424904862688459,15.916522808152544
p20-0053-0024-0912,28,115.0,14,47.185848567796796,47.185848567796796,56.638704874881704,51.14968308885138,47.37259292602539,25.569131337318144,26.582316697162128,16.113768142491562,15.531387890940128
p20-0053-0026-0945,29,142.0,18,53.618911608843746,53.618911608843746,64.76667944265739,58.26046131166339,53.63933563232422,21.58453522796535,23.957583869007273,16.594912637130168,16.572698152401074
p20-0053-0025-0976,30,154.0,21,41.73181300968319,41.73181300968319,54.57552360915352,46.457145233311465,41.52233505249024,24.591804718848113,23.45965060475585,17.39807422005436,15.497417534907145
p20-0053-0025-1009,31,150.0,19,55.37971221923828,55.37971221923828,66.34045491977098,60.4867778402631,55.27407836914063,24.171737130702045,27.003838380177807,17.45209263511724,17.032453275745112
p20-0053-0024-1040,32,139.0,19,53.980578580348606,53.980578580348606,68.00059612428714,59.54635103076839,54.29841232299805,24.273470281031216,27.14877498149872,17.837510903510218,17.46492713475399
p20-0053-0022-1072,33,159.0,19,52.12917317084546,52.12917317084546,66.55157114231059,59.517562454967525,52.5074691772461,21.3327440160322,22.446927547454834,18.135398685216096,17.204441075055104
p20-0053-0024-1105,34,124.0,17,50.5713380382907,50.5713380382907,61.08174174014751,55.49675803478098,50.96800231933594,23.363690163992228,24.296220187217962,19.929990646625946,18.96417577612785
p20-0053-0023-1137,35,143.0,19,52.90468512048255,52.90468512048255,64.36363938144537,59.11452239375552,52.590736389160156,25.33351133022241,26.566957707171674,20.19024706523506,19.434789107396053
p20-0053-0023-1168,36,119.0,19,48.860052028623954,48.860052028623954,63.63432879449029,54.94017890263106,49.87861633300781,25.73224467091212,23.39838240427129,18.00343592293793,15.902264131217446
p20-0053-0024-1200,37,164.0,20,52.26478733667514,52.26478733667514,67.82786466948197,61.244877003019035,51.5058479309082,21.940905551959688,22.02794531787314,16.030250415776482,15.918368322456756
p20-0053-0024-1232,38,114.0,16,56.96364258883293,56.96364258883293,69.99660404647999,63.54796306708771,57.3277587890625,27.273434554986636,25.613595389483272,19.446602926051188,17.542942082672788
p20-0053-0025-1264,39,122.0,19,54.759927421319674,54.759927421319674,69.09456200471975,60.621124527333784,55.18975830078125,26.147281249422523,27.96457044413832,16.56889432700063,15.921627916029243
p20-0053-0024-1297,40,127.0,19,47.40707496582993,47.40707496582993,57.6750936037126,51.83101271613836,47.47480392456055,24.849376270462347,22.198093568246197,17.775439585889576,15.579098506236642
p20-0053-0023-1328,41,149.0,18,55.85817792751645,55.85817792751645,74.74671905362163,64.31565842177727,56.18623352050781,25.804992297275938,26.28985743714659,16.596011443740043,16.408657826933286
p20-0053-0024-1361,42,122.0,20,43.931696485300535,43.931696485300535,59.968583475847645,51.6486850693996,44.78323745727539,24.005592032042365,21.373218673663057,19.686736463246103,17.3687627633087
p20-0053-0023-1392,43,163.0,19,53.980420726939954,53.980420726939954,67.99099993235353,59.98777585971489,53.90085983276367,27.79351581357581,27.61886892435741,18.377739999299823,19.195604679043306
p20-0053-0023-1424,44,142.0,19,50.45667691297935,50.45667691297935,63.79746405736182,55.71747044925424,49.63938903808594,24.510412109055274,24.450463639178746,16.562694056214294,17.340619569093413
p20-0053-0024-1456,45,139.0,18,51.74689091195305,51.74689091195305,66.69551402131489,57.32003450216868,51.38125228881836,27.66246141555344,25.480609784023372,19.137468096419692,19.345002296588408
p20-0053-0022-1488,46,154.0,18,49.172981372301535,46.87231270678632,63.586347834822185,52.30122612088571,47.07941818237305,25.288895998769192,23.11515053835782,15.797603610471302,15.111633958270795
p20-0053-0024-1521,47,117.0,17,52.85174435121417,50.66082385462573,66.03337677789514,55.90939428792662,50.95027160644531,29.015424541810816,26.679515186538048,18.018959227902357,17.671364430688385
p20-0053-0023-1552,48,116.0,18,50.018857074386794,48.971536323942,63.576751642888574,56.638704874881704,49.84556198120117,30.020145980668236,28.115531789845434,15.480607804556728,14.922530297575324
p20-0053-0025-1585,49,146.0,20,50.634806866427816,52.05850445734311,64.91062232166168,58.356423230999575,52.71368026733398,30.4041140382109,29.8436689768752,18.598074532619687,19.7548701738658
p20-0053-0026-1616,50,161.0,20,52.327275479603394,53.200142037054036,67.06016931479243,59.2488690808262,53.4776496887207,28.100506140673247,27.801432621404988,15.909500538542806,15.403916606621713
p20-0053-0023-1649,51,156.0,21,55.274967241110076,55.81946774018117,72.94263497010115,63.02017251073863,55.00023651123047,27.433280295607744,26.073543200126057,18.072820951883315,17.568940272698036
p20-0053-0022-1681,52,122.0,17,53.26431944247035,55.8519552262103,71.73351478646511,63.35603922841533,56.38454055786133,27.947878800437895,28.80319600808816,18.59330308861507,18.431171678128788
p20-0053-0024-1713,53,138.0,18,51.71255345704869,53.55524381001791,69.68952590460417,60.88981790147513,54.40546417236328,29.35462107839343,30.498634915420972,15.896179063855108,15.986566790096138
p20-0053-0023-1745,54,144.0,20,53.44704930455684,57.078924245304535,70.86026132050573,64.10454219923764,58.03602600097656,28.927031202990502,30.11293375492096,17.040202427490076,17.39893070794642
p20-0053-0023-1777,55,157.0,21,55.54689610929031,56.67600167632863,72.33807487828312,64.02777266376869,57.77981185913086,30.83494814653855,30.95305196798531,18.1459074758537,18.69603372189649
p20-0053-0023-1810,56,137.0,20,50.96821734191604,52.79969882268976,64.14292696697211,58.40440419066768,53.46687698364258,30.615944596489964,32.23721634384489,18.661796709351297,19.665695583733328
p20-0053-0022-1841,57,123.0,19,50.34594487067629,46.65980943819372,56.974571592558384,53.39519200131832,48.29606246948242,31.396193873959255,29.309503534945048,16.178623449573855,15.82068501739967
p20-0053-0024-1873,58,168.0,23,50.759530415540894,54.806114378429605,68.59556002417155,60.582739759599285,54.85879516601562,28.967785270043642,30.620776131039573,14.775133223210165,16.062793379738213
