,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p24-0044-0042-0015,0,243.0,40,16.792917936856362,16.792917936856362,30.71446744721351,22.42007747471737,16.044048309326172,35.18416590357023,35.18416590357023,10.373116611292273,10.373116611292273
p24-0044-0056-0046,1,96.0,17,20.37925481796265,20.37925481796265,30.179052777216487,25.487368296056204,19.49390411376953,32.40320582285857,30.878324389457703,10.026473258399186,10.706884033900376
p24-0044-0056-0078,2,126.0,23,23.60541641144525,23.60541641144525,30.75076674687432,27.202510205029697,23.944583892822266,35.38397410800907,33.52856764717708,9.464155440598674,10.672459057399202
p24-0044-0059-0111,3,169.0,24,31.099526410977518,31.099526410977518,42.29394403901337,34.90703655803759,31.231557846069336,32.864007595150106,37.240546457866245,10.540711763647582,13.119005996359169
p24-0044-0060-0143,4,158.0,26,27.923561980452718,27.923561980452718,38.754762322083934,31.73992266263152,27.42995643615723,35.8004931970518,35.80466581296317,12.874771331429443,14.423352229538596
p24-0044-0060-0174,5,194.0,28,37.860990455470144,37.860990455470144,48.34685225745419,41.386461547493,37.56515121459961,32.33692631269883,36.69344222668521,12.486015642498982,17.293721909106697
p24-0044-0060-0206,6,188.0,27,38.87174449068435,38.87174449068435,48.746144553723155,43.50089575273545,39.113731384277344,29.398416470751194,33.594327221525475,12.501982845808676,16.74523775755091
p24-0044-0062-0239,7,163.0,30,34.004008076673635,34.004008076673635,40.70584967885272,37.09406936260167,33.989608764648445,28.384855376671602,27.274560594851256,13.992216153701618,15.328500349828804
p24-0044-0073-0270,8,94.0,16,42.087507958107814,42.087507958107814,51.90418362421403,46.20519357746613,42.16347122192383,32.35099739166796,34.7852274306277,14.984323790313551,19.54092869860061
p24-0044-0076-0303,9,93.0,16,35.52343934582126,35.52343934582126,42.774909759519154,39.090530843946475,35.45906066894531,26.352285560671856,24.850283930378577,13.81148611893994,15.269625358684086
p24-0044-0079-0335,10,81.0,13,42.485236650631755,42.485236650631755,49.49028019676986,46.069071203738076,42.78608322143555,29.57444747137843,32.77335842744804,15.914200782309708,21.053917625804008
p24-0044-0079-0366,11,102.0,18,40.06888958052093,40.06888958052093,50.452211637781446,44.50820131832305,39.298927307128906,26.415148611667114,26.752647240956627,16.127054754749636,18.456942834106147
p24-0044-0083-0399,12,96.0,17,37.783857107162476,37.783857107162476,45.225112486624134,41.622406995288294,37.994529724121094,25.884569076234175,24.022611359755203,15.599459889441126,16.187635911628607
p24-0044-0081-0432,13,105.0,16,38.67583154950823,38.67583154950823,47.94755996118525,41.849277618168394,38.1805534362793,24.7969001943498,22.380277856191,17.611242301965145,17.9342086655753
p24-0044-0081-0464,14,122.0,17,37.61444973554767,37.61444973554767,47.466594240679434,41.96725034206602,38.33971786499024,23.932105742585968,21.80477307272739,18.953637222097925,18.34435817452728
p24-0044-0082-0495,15,79.0,15,38.2743429111529,38.2743429111529,48.65539630457111,42.529889486808656,38.12761688232422,27.495180600686275,24.304259191585487,26.57394174376786,24.272730296171165
p24-0044-0081-0527,16,120.0,19,44.47288279533386,44.47288279533386,55.416140866397846,50.080143816258094,44.60858154296875,26.4498140147366,23.55358874003093,23.674995686270762,22.987070246537535
p24-0044-0086-0559,17,136.0,20,48.72197574727675,48.72197574727675,58.084139391467716,53.53765210895068,48.63361358642578,24.699167687508666,25.339815616607666,22.915254740393515,25.08092143255121
p24-0044-0082-0590,18,100.0,17,40.97512527465821,40.97512527465821,50.67908226066154,44.934718089337615,41.1400146484375,23.735506159749992,21.40175542354584,24.549794502326527,22.785341730117803
p24-0044-0082-0623,19,121.0,19,38.49113953015036,38.49113953015036,48.92764105202723,42.402841937995795,38.46896743774414,23.724962217613058,21.226822218619105,23.667426430825795,23.43350148398029
p24-0044-0085-0655,20,128.0,18,41.780280634760864,41.780280634760864,49.63547739541311,45.27048661120016,42.206275939941406,25.095294493590078,21.581050511449575,30.355628125368447,26.898605115711693
p24-0044-0083-0687,21,135.0,19,44.825991284405745,44.825991284405745,55.416140866397846,48.90949140219682,44.55707550048828,23.183914802516423,21.82680455667001,28.210046531134143,27.894498161033354
