,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p3-0026-0075-0014,0,105.0,19,15.353782476200946,15.353782476200946,24.781870911029873,19.67696616528663,16.065629959106445,18.140986721856255,18.140986721856255,2.7286970599776224,2.7286970599776224
p3-0026-0072-0045,1,80.0,15,23.83804202079773,23.83804202079773,33.156995843689565,27.708963069768792,23.86333084106445,23.952146025686226,25.31296553611755,4.612208884558269,7.057568211108446
p3-0026-0076-0079,2,94.0,18,27.901863605418104,27.901863605418104,37.869754271515625,30.552023874668322,27.904949188232425,21.337427868887914,22.922271353133176,6.6653903378922665,10.366414943908122
p3-0026-0073-0112,3,182.0,25,30.8522930092864,30.8522930092864,40.404700112337366,34.396458312820634,30.80740547180176,19.95296012669982,20.579955676836626,6.74279806703446,11.141859804863458
p3-0026-0076-0143,4,177.0,26,32.04812739528505,32.04812739528505,42.071321963485374,35.42584239735322,32.07196807861328,20.29993264669665,22.09059936986805,10.309736597384813,18.544772298996055
p3-0026-0076-0174,5,107.0,14,30.15433629650936,30.15433629650936,38.97616709706766,34.158369476942354,30.02737236022949,21.615713838999806,20.299408663099054,10.737859136676038,16.2506847827234
p3-0026-0079-0206,6,193.0,22,28.29493295343429,28.29493295343429,38.415958071471685,31.826499407899146,28.20685768127441,17.702690389499836,17.30769118543116,11.644475047690996,16.19279250317287
p3-0026-0078-0239,7,232.0,30,36.588421328314425,36.588421328314425,47.14121364512887,41.17498752253183,36.09513854980469,17.680207327944874,18.744111146392495,12.002021264914973,17.705317173538536
p3-0026-0086-0271,8,168.0,19,33.024240732192986,33.024240732192986,43.81497255565281,37.533628856158046,33.13070297241211,20.34946464668222,18.427185935633524,12.244492656431403,15.287911050376437
p3-0026-0085-0303,9,197.0,24,38.879506009484295,38.879506009484295,46.924132647710415,41.875248804526784,38.97925567626953,19.364801783730016,20.524940863478612,14.992545069400139,20.632292979864907
p3-0026-0083-0335,10,177.0,23,35.664157447168385,35.664157447168385,44.76032528634601,38.84311745348862,35.43230438232422,21.07070997514822,20.261639915617174,16.565321241700413,21.449337452818448
p3-0026-0083-0366,11,206.0,26,32.42419170175941,32.42419170175941,43.352800109536155,36.6232891895646,32.413711547851555,20.374174200046657,18.29929873303881,15.340269162842366,18.195422482432672
p3-0026-0083-0398,12,199.0,26,37.65947907414269,37.65947907414269,49.62013858339101,41.81922790196719,37.48829650878906,19.63444763172967,18.80401684980297,17.949919766697462,22.337305128873894
p3-0026-0083-0430,13,231.0,29,38.191282164998896,38.191282164998896,46.93813787335032,42.232382058344214,38.51765441894531,19.89273254748779,18.514302075425263,16.61346187259431,19.546793511419583
p3-0026-0084-0462,14,277.0,30,36.828356539729704,36.828356539729704,46.91012742207053,40.23663740465858,36.9108772277832,19.347828206592578,18.30247316119473,16.67491252489368,19.20374646169614
