,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p24-0050-0086-0015,0,314.0,38,20.552598887188424,20.552598887188424,33.06398573709751,25.383130250719628,20.41543960571289,39.81229783319364,39.81229783319364,7.994530276175896,7.994530276175896
p24-0050-0088-0047,1,262.0,42,22.4254755791817,22.4254755791817,32.36673228516407,26.84404224524684,22.292787551879886,33.91096104524658,32.315125276114195,4.771818785026444,5.095641213550965
p24-0050-0102-0078,2,132.0,20,27.191104253133133,27.191104253133133,34.97866585113695,31.27104828926867,27.239582061767575,34.706000934632556,32.886144912604124,7.204553779408884,8.124370496677741
p24-0050-0102-0110,3,166.0,21,37.171713116657294,37.171713116657294,45.76949308344017,40.57882849682457,37.21351623535156,35.93680441750733,40.72255127688489,9.573453368246117,11.915152881518905
p24-0050-0104-0143,4,142.0,19,32.89074985745927,32.89074985745927,46.057248476301574,37.93369238552153,32.53993606567383,36.122001118403794,36.12621120667794,11.226546116942531,12.57687805068325
p24-0050-0104-0174,5,189.0,21,43.63122648410696,43.63122648410696,56.715265527284146,48.702384587604634,43.46300888061523,36.529812774429246,41.45120539993206,13.159097027611882,18.225971445677768
p24-0050-0105-0206,6,172.0,21,42.61435065158578,42.61435065158578,54.081196931091156,46.356071384273044,42.166969299316406,33.68623141773121,38.494123730548594,13.069085034968172,17.504818146311962
p24-0050-0107-0239,7,159.0,19,38.70757074176141,38.70757074176141,48.01619865078125,43.51172000098903,38.22114944458008,34.801447682619596,33.44016310853778,14.162820895590148,15.515398180522261
p24-0050-0106-0271,8,178.0,22,46.66620996025171,46.66620996025171,59.227591457266534,50.94909015494571,45.92250442504883,37.59770308578205,40.42671812786145,15.473975402460745,20.179479184696515
p24-0050-0109-0303,9,173.0,23,38.969177312244575,38.969177312244575,48.4921018005136,42.86980412460585,38.65156936645508,33.58710381832155,31.672739139182035,14.755510892684505,16.31331497327441
p24-0050-0110-0335,10,209.0,24,46.78008642607328,46.78008642607328,57.20223619212655,50.5838621563139,47.59428024291992,34.63323245160888,38.37932531913502,17.43692556365262,23.06842797110525
