,timeIndex,cell_area,length,RFP_corrected_smoothed,RFP_corrected,RFP_h5_corrected,RFP_h25_corrected,RFP_h50_corrected,CFP_corrected_smoothed,CFP_corrected,YFP_corrected_smoothed,YFP_corrected
p28-0050-0062-0014,0,199.0,31,18.842669295156426,18.842669295156426,37.63077875275429,25.231570644615864,18.83464813232422,34.073977680062534,34.073977680062534,10.646546333691283,10.646546333691283
p28-0050-0059-0046,1,224.0,33,23.84951238121305,23.84951238121305,34.605723724953144,27.43001179854112,23.742416381835934,35.93388376448099,34.24285009077617,10.196466966865716,10.888413757875762
p28-0050-0073-0080,2,94.0,16,24.531743659301014,24.531743659301014,37.07677158196513,30.771642352507502,24.52461242675781,35.368102165740424,33.513527971632946,11.789009527118376,13.294130923266106
p28-0050-0074-0110,3,130.0,16,35.107902453495896,35.107902453495896,46.02003019613305,39.820426142063845,35.01690673828125,39.84673811909882,45.15317548605112,12.647359076886032,15.740946464355176
p28-0050-0075-0143,4,123.0,19,29.28250650855584,29.28250650855584,42.50252434985265,33.849459968002854,28.288293838500977,34.66760606189483,34.671646637645196,12.873623387824559,14.422066210973554
p28-0050-0077-0175,5,135.0,19,39.01030546117712,39.01030546117712,56.95947337806511,44.463533859153976,38.73147201538086,35.3450276776979,40.1068029333044,14.736226739854578,20.4103706518809
p28-0050-0077-0207,6,140.0,19,40.44651436124529,40.44651436124529,54.2334063471978,44.59544032838949,39.389076232910156,31.113121262429654,35.553764523778646,14.696313042748157,19.684338004248485
p28-0050-0078-0239,7,100.0,16,36.35057243347168,36.35057243347168,48.72850969776896,41.73746682828666,36.02441024780273,35.16510505014989,33.78959574699402,17.252440999905804,18.900083088874812
p28-0050-0077-0271,8,134.0,19,38.35589408874512,38.35589408874512,51.252320142475156,44.03263939298463,38.02846908569336,30.33614778610482,32.61877175943175,16.758125623891488,21.854128522659416
p28-0050-0079-0303,9,114.0,19,33.33792360205399,33.33792360205399,46.09038031305865,37.96494180815093,32.829307556152344,31.3101372645123,29.525552883482817,20.02915273507793,22.143718343032035
p28-0050-0079-0336,10,140.0,21,46.653568676539834,46.653568676539834,67.89891655999718,52.984691771768254,47.74906921386719,28.943922087618187,32.074632460730406,19.192117539765153,25.390484088659285
p28-0050-0081-0366,11,137.0,21,44.5689308834772,44.5689308834772,56.03612809341651,47.71722676696335,44.40995407104492,32.0965444405998,32.50663260299794,23.84631524186448,27.29141085687345
p28-0050-0082-0399,12,92.0,15,35.011113415593684,35.011113415593684,46.67956254231063,40.14579543284478,34.478515625,33.27058177807248,30.877325151277624,24.532973838514636,25.457987080449644
p28-0050-0083-0431,13,231.0,28,37.08984850598621,37.08984850598621,48.54384064083924,42.25629894061302,36.993160247802734,25.822771181879567,23.30617091401573,25.243018531630554,25.70594134888092
p28-0050-0083-0462,14,290.0,31,36.1768916656231,36.1768916656231,47.21598218386839,41.64952918212965,36.97063064575195,22.84847184463895,20.817463744714342,23.506332969039292,22.75070406280715
p28-0050-0086-0494,15,256.0,29,35.505013328045614,35.505013328045614,48.878003696235886,40.90205918979506,35.308349609375,24.148631316840447,21.34608981735073,26.596848376259402,24.293653293512765
p28-0050-0083-0526,16,286.0,33,34.94084367218551,34.94084367218551,46.24866807614128,39.84680743591093,35.70230484008789,23.116251534918298,20.58504765142094,24.860476995138754,24.13810497043016
p28-0050-0084-0559,17,299.0,31,47.31469740596504,47.31469740596504,62.48195755672535,54.523600579515936,46.83296585083008,24.128384264636,24.754227192106853,28.456058392070478,31.14537337232992
p28-0050-0085-0591,18,294.0,33,38.19522145978448,38.19522145978448,47.98983347005008,42.45855552677414,38.42084503173828,23.0980619094653,20.826986726854933,28.40297723026562,26.361586948641303
p28-0050-0076-0622,19,165.0,21,33.70639421289617,33.70639421289617,49.555123571644856,39.65334461436552,33.191726684570305,22.29038346968151,19.94329865547744,23.980911411214528,23.74388803042697
p28-0050-0078-0654,20,122.0,14,35.500721954908535,35.500721954908535,48.55263440545495,41.15707836365039,36.388519287109375,26.887577893485904,23.12234976154859,25.63827982059739,22.71848771806623
p28-0050-0077-0687,21,145.0,17,38.46569145465719,38.46569145465719,49.22975428086392,42.748749759092284,38.0771713256836,23.540141377391617,22.16217879755744,29.70348940830687,29.3712358737814
p28-0050-0076-0720,22,154.0,17,43.02909838688838,43.02909838688838,51.74477096095441,47.95465841158729,43.83056640625,21.434490260212936,21.45660098961421,28.07006577627383,27.035875394746856
p28-0050-0078-0752,23,169.0,18,43.374088027773524,43.374088027773524,53.47714259024751,48.81644734392597,43.96958541870117,20.94658997793308,21.12354539414129,28.952620796271635,28.935079326291056
